Frequency,DutyCycle,Run,RPM
9000.0,16.0,1.0,0.0
9000.0,18.0,1.0,0.0
9000.0,20.0,1.0,0.0
9000.0,22.0,1.0,0.0
9000.0,24.0,1.0,0.0
9000.0,26.0,1.0,0.0
9000.0,28.0,1.0,0.0
9000.0,30.0,1.0,0.0
9000.0,32.0,1.0,0.0
9000.0,34.0,1.0,0.0
9000.0,36.0,1.0,0.0
9000.0,38.0,1.0,0.0
9000.0,40.0,1.0,0.0
9000.0,42.0,1.0,0.0
9000.0,44.0,1.0,0.0
9000.0,46.0,1.0,0.0
9000.0,48.0,1.0,0.0
9000.0,50.0,1.0,0.0
9000.0,52.0,1.0,0.0
9000.0,54.0,1.0,0.0
9000.0,56.0,1.0,0.0
9000.0,58.0,1.0,0.0
9000.0,60.0,1.0,0.0
9000.0,62.0,1.0,0.0
9000.0,64.0,1.0,0.0
9000.0,66.0,1.0,0.0
9000.0,68.0,1.0,0.0
9000.0,70.0,1.0,0.0
9000.0,72.0,1.0,0.0
9000.0,74.0,1.0,0.0
